Student_ID,Age,Marks,Department
429,22.0,78.0,CSE
430,18.0,49.0,CSE
431,20.0,,ece
432,23.0,54.0,automation
433,20.0,84.0,ME
434,23.0,70.0,nan
435,,68.0,ME
436,22.0,82.0,AUTOMATION
437,18.0,57.0,AIML
438,21.0,84.0,AIML
439,20.0,70.0,AIML
440,20.0,92.0,AUTOMATION
441,19.0,45.0,ece
442,23.0,44.0,AIML
443,18.0,72.0,ME
444,23.0,49.0,AUTOMATION
445,19.0,98.0,automation
446,19.0,88.0,ECE
447,22.0,74.0,AUTOMATION
448,19.0,,AUTOMATION
449,23.0,66.0,ECE
450,22.0,77.0,AUTOMATION
451,23.0,56.0,ME
452,18.0,74.0,nan
453,18.0,58.0,CSE
454,24.0,82.0,ECE
455,22.0,82.0,AUTOMATION
456,,50.0,ME
457,19.0,42.0,ME
458,21.0,48.0,cse
459,20.0,93.0,AIML
460,23.0,89.0,AUTOMATION
461,20.0,97.0,ME
462,21.0,98.0,CSE
463,19.0,61.0,CSE
464,19.0,78.0,CSE
465,23.0,94.0,CSE
466,19.0,96.0,AIML
467,24.0,44.0,cse
468,18.0,50.0,AUTOMATION
469,24.0,94.0,ECE
470,23.0,78.0,AUTOMATION
471,18.0,87.0,me
472,24.0,,CSE
473,19.0,58.0,CSE
474,,48.0,AIML
475,24.0,65.0,AUTOMATION
476,21.0,48.0,AUTOMATION
477,22.0,91.0,AIML
478,19.0,150.0,CSE
479,18.0,57.0,AIML
480,18.0,43.0,CSE
481,18.0,52.0,CSE
482,20.0,89.0,AIML
483,24.0,47.0,me
484,21.0,76.0,CSE
485,18.0,68.0,CSE
486,24.0,60.0,AUTOMATION
487,18.0,,AUTOMATION
488,18.0,80.0,ECE
489,18.0,54.0,CSE
490,22.0,86.0,ece
491,19.0,,CSE
492,19.0,47.0,CSE
493,21.0,98.0,ECE
494,20.0,74.0,AIML
495,20.0,82.0,AUTOMATION
496,21.0,99.0,ME
497,18.0,,AIML
498,20.0,51.0,CSE
499,24.0,60.0,ECE
500,22.0,93.0,nan
501,23.0,95.0,me
502,18.0,66.0,automation
503,21.0,98.0,ECE
504,19.0,,ECE
505,21.0,99.0,ME
506,24.0,44.0,nan
507,,47.0,ME
508,-5.0,51.0,AUTOMATION
509,22.0,58.0,CSE
510,24.0,50.0,AUTOMATION
511,19.0,97.0,AIML
512,21.0,93.0,ECE
513,21.0,78.0,AUTOMATION
514,21.0,66.0,ECE
515,23.0,92.0,AIML
516,19.0,50.0,CSE
517,18.0,43.0,nan
518,24.0,45.0,AIML
519,23.0,99.0,AUTOMATION
520,24.0,67.0,ECE
521,20.0,87.0,AUTOMATION
522,24.0,93.0,CSE
523,22.0,94.0,AUTOMATION
524,24.0,99.0,cse
525,18.0,64.0,ECE
526,21.0,73.0,AIML
527,19.0,82.0,nan
528,20.0,81.0,ECE
529,18.0,68.0,ECE
530,21.0,86.0,nan
531,23.0,57.0,ECE
532,19.0,47.0,CSE
533,23.0,240.0,CSE
534,23.0,54.0,AUTOMATION
535,24.0,50.0,AIML
536,22.0,44.0,AIML
537,24.0,79.0,AUTOMATION
538,,49.0,aiml
539,19.0,72.0,AIML
540,23.0,73.0,nan
541,22.0,45.0,AIML
542,18.0,46.0,automation
543,20.0,65.0,AIML
544,22.0,90.0,ECE
545,22.0,72.0,automation
546,22.0,70.0,ME
547,,95.0,CSE
548,18.0,59.0,AUTOMATION
549,23.0,80.0,ME
550,21.0,83.0,CSE
551,23.0,72.0,AUTOMATION
552,24.0,56.0,nan
553,21.0,44.0,me
554,18.0,73.0,ECE
555,18.0,57.0,AUTOMATION
556,19.0,61.0,me
557,19.0,93.0,ME
558,18.0,54.0,AIML
559,23.0,55.0,ME
560,24.0,59.0,ME
561,21.0,91.0,CSE
562,,77.0,CSE
563,24.0,58.0,AUTOMATION
564,20.0,49.0,ECE
565,23.0,40.0,cse
566,21.0,77.0,ECE
567,24.0,50.0,AIML
568,21.0,46.0,automation
569,,40.0,AUTOMATION
570,20.0,79.0,ME
571,19.0,43.0,AUTOMATION
572,21.0,46.0,CSE
573,22.0,89.0,CSE
574,23.0,,CSE
575,20.0,67.0,ME
576,23.0,93.0,AUTOMATION
577,21.0,77.0,AUTOMATION
578,24.0,76.0,ECE
579,23.0,79.0,ECE
580,21.0,76.0,AUTOMATION
581,,91.0,ME
582,18.0,46.0,ME
583,19.0,69.0,nan
584,19.0,90.0,ECE
585,20.0,58.0,AIML
586,24.0,46.0,ECE
587,19.0,,AIML
588,18.0,,cse
589,240.0,82.0,AUTOMATION
590,19.0,61.0,aiml
591,24.0,66.0,AUTOMATION
592,23.0,66.0,ME
593,,49.0,AUTOMATION
594,22.0,70.0,aiml
595,21.0,43.0,ME
596,18.0,43.0,ME
597,,91.0,ME
598,22.0,150.0,ECE
599,-5.0,42.0,AUTOMATION
600,24.0,96.0,ECE
601,22.0,76.0,CSE
602,19.0,96.0,AUTOMATION
603,23.0,92.0,AIML
604,19.0,75.0,ME
605,23.0,64.0,AUTOMATION
606,21.0,78.0,ME
607,19.0,83.0,AIML
608,19.0,85.0,AIML
609,24.0,58.0,ECE
610,21.0,95.0,ECE
611,23.0,,ME
612,24.0,74.0,AIML
613,18.0,40.0,AUTOMATION
614,19.0,54.0,ME
615,23.0,41.0,CSE
616,20.0,58.0,aiml
617,23.0,65.0,AIML
618,24.0,42.0,AUTOMATION
619,23.0,75.0,ECE
620,18.0,43.0,ME
621,23.0,54.0,CSE
622,23.0,86.0,CSE
623,24.0,88.0,ME
624,21.0,56.0,AIML
625,18.0,40.0,CSE
626,20.0,85.0,AUTOMATION
627,,82.0,ECE
628,20.0,90.0,AUTOMATION
629,24.0,56.0,CSE
630,22.0,97.0,CSE
631,22.0,77.0,ME
632,19.0,83.0,CSE
633,22.0,91.0,aiml
634,19.0,41.0,CSE
635,19.0,89.0,ECE
636,18.0,79.0,CSE
637,21.0,45.0,CSE
638,24.0,58.0,ece
639,24.0,45.0,AIML
640,23.0,42.0,ME
641,18.0,53.0,AIML
642,24.0,45.0,ECE
643,22.0,65.0,ECE
644,19.0,80.0,ME
645,21.0,80.0,ECE
646,23.0,71.0,CSE
647,,41.0,ece
648,20.0,70.0,CSE
649,21.0,,ECE
650,22.0,89.0,AUTOMATION
651,19.0,98.0,CSE
652,19.0,150.0,AIML
653,20.0,84.0,ME
654,18.0,72.0,ECE
655,22.0,59.0,CSE
656,24.0,96.0,AUTOMATION
657,20.0,51.0,ME
658,22.0,96.0,ece
659,20.0,,AIML
660,22.0,,CSE
661,22.0,,CSE
662,24.0,68.0,ECE
663,19.0,63.0,ECE
664,24.0,71.0,CSE
665,,45.0,ME
666,21.0,40.0,ECE
667,,55.0,AUTOMATION
668,20.0,75.0,CSE
669,18.0,47.0,cse
670,22.0,67.0,AIML
671,20.0,73.0,ECE
672,21.0,94.0,aiml
673,20.0,49.0,ME
674,21.0,80.0,CSE
675,19.0,48.0,AIML
676,20.0,82.0,ECE
677,,65.0,AUTOMATION
678,24.0,83.0,CSE
679,21.0,86.0,me
680,22.0,88.0,AUTOMATION
681,21.0,57.0,me
682,,56.0,CSE
683,22.0,96.0,AIML
684,19.0,54.0,ME
685,22.0,77.0,ece
686,21.0,89.0,CSE
687,21.0,95.0,ECE
688,21.0,42.0,CSE
689,23.0,94.0,ECE
690,23.0,75.0,ECE
691,20.0,,ME
692,,55.0,AIML
693,22.0,68.0,CSE
694,24.0,82.0,CSE
695,20.0,240.0,ECE
696,20.0,43.0,CSE
697,18.0,65.0,ECE
698,21.0,,ECE
699,18.0,82.0,ECE
700,23.0,85.0,AIML
701,18.0,75.0,ECE
702,24.0,40.0,nan
703,22.0,47.0,ECE
704,20.0,47.0,AIML
705,18.0,82.0,CSE
706,24.0,86.0,nan
707,20.0,67.0,ME
708,23.0,,AIML
709,18.0,70.0,AIML
710,18.0,90.0,AUTOMATION
711,19.0,80.0,ECE
712,23.0,89.0,AUTOMATION
713,23.0,82.0,ME
714,23.0,93.0,AIML
715,23.0,87.0,nan
716,19.0,78.0,CSE
717,19.0,75.0,AIML
718,19.0,67.0,CSE
719,19.0,76.0,AUTOMATION
720,19.0,85.0,nan
721,,73.0,AIML
722,18.0,45.0,automation
723,23.0,99.0,ME
724,18.0,52.0,ECE
725,21.0,78.0,ME
726,21.0,150.0,CSE
727,23.0,60.0,AUTOMATION
728,21.0,43.0,CSE
729,19.0,50.0,ECE
730,21.0,84.0,AIML
731,21.0,82.0,ME
732,24.0,60.0,cse
733,19.0,74.0,CSE
734,21.0,57.0,ECE
735,20.0,53.0,aiml
736,23.0,53.0,nan
737,19.0,97.0,ECE
738,,43.0,ME
739,18.0,,CSE
740,,57.0,ECE
741,22.0,99.0,AIML
742,18.0,91.0,ECE
743,23.0,40.0,AUTOMATION
744,18.0,65.0,aiml
745,23.0,49.0,AUTOMATION
746,22.0,77.0,CSE
747,24.0,47.0,ME
748,23.0,50.0,AUTOMATION
749,21.0,93.0,AIML
750,18.0,43.0,AIML
751,24.0,74.0,CSE
752,22.0,71.0,ME
753,18.0,73.0,AIML
754,21.0,40.0,ECE
755,24.0,52.0,AUTOMATION
756,19.0,89.0,ECE
757,22.0,89.0,nan
758,18.0,40.0,AUTOMATION
759,24.0,240.0,AIML
760,22.0,68.0,AIML
761,23.0,66.0,nan
762,20.0,40.0,AIML
763,19.0,72.0,AIML
764,23.0,90.0,AIML
765,24.0,64.0,ECE
766,18.0,67.0,ece
767,21.0,90.0,CSE
768,21.0,,ME
769,21.0,86.0,ME
770,22.0,66.0,AUTOMATION
771,20.0,73.0,nan
772,18.0,72.0,AIML
773,21.0,77.0,nan
774,,59.0,ECE
775,22.0,71.0,cse
776,23.0,77.0,AUTOMATION
777,22.0,71.0,cse
778,20.0,57.0,AIML
779,19.0,97.0,CSE
780,23.0,75.0,CSE
781,24.0,,AIML
782,19.0,45.0,ECE
783,24.0,61.0,CSE
784,21.0,83.0,CSE
785,22.0,56.0,ME
786,23.0,64.0,ME
787,,45.0,ECE
788,19.0,90.0,ECE
789,,41.0,automation
790,18.0,43.0,AIML
791,20.0,91.0,AUTOMATION
792,18.0,91.0,nan
793,20.0,54.0,nan
794,24.0,51.0,ECE
795,22.0,66.0,ME
796,24.0,60.0,ECE
797,22.0,61.0,CSE
798,23.0,69.0,ME
799,19.0,70.0,ME
800,24.0,61.0,CSE
801,18.0,84.0,aiml
802,19.0,93.0,AIML
803,24.0,63.0,AIML
804,20.0,72.0,AIML
805,18.0,82.0,AIML
806,22.0,61.0,AUTOMATION
807,23.0,64.0,CSE
808,20.0,84.0,CSE
809,21.0,65.0,AIML
810,19.0,60.0,me
811,23.0,72.0,ME
812,24.0,82.0,ME
813,,74.0,ME
814,19.0,78.0,ME
815,,66.0,nan
816,23.0,51.0,AIML
817,21.0,64.0,ME
818,22.0,62.0,AIML
819,20.0,54.0,AUTOMATION
820,23.0,71.0,automation
821,18.0,64.0,AIML
822,24.0,42.0,CSE
823,22.0,88.0,ECE
824,22.0,66.0,CSE
825,22.0,89.0,ECE
826,24.0,90.0,ECE
827,24.0,66.0,AIML
828,22.0,98.0,CSE
829,22.0,60.0,AUTOMATION
830,21.0,75.0,ME
831,19.0,58.0,AUTOMATION
832,19.0,73.0,AIML
833,23.0,76.0,AIML
834,,90.0,CSE
835,20.0,91.0,CSE
836,20.0,81.0,ME
837,20.0,90.0,ECE
838,19.0,97.0,CSE
839,22.0,,ECE
840,22.0,43.0,ece
841,20.0,65.0,ME
842,22.0,92.0,CSE
843,,52.0,AUTOMATION
844,21.0,97.0,ME
845,24.0,47.0,AIML
846,20.0,59.0,ME
847,24.0,89.0,CSE
848,21.0,49.0,CSE
849,20.0,61.0,ece
850,20.0,86.0,AUTOMATION
851,24.0,61.0,ME
852,20.0,85.0,AIML
853,23.0,52.0,AUTOMATION
854,18.0,52.0,ECE
855,18.0,91.0,ME
856,18.0,87.0,CSE
857,20.0,61.0,ME
858,21.0,71.0,AUTOMATION
859,18.0,81.0,AIML
860,21.0,90.0,ECE
861,23.0,59.0,AUTOMATION
862,23.0,74.0,me
863,20.0,60.0,automation
864,21.0,87.0,me
865,19.0,97.0,me
866,19.0,98.0,ECE
867,19.0,47.0,AUTOMATION
868,21.0,45.0,AIML
869,18.0,90.0,ME
870,22.0,98.0,AUTOMATION
871,19.0,97.0,ME
872,18.0,66.0,ECE
873,19.0,62.0,ME
874,18.0,58.0,CSE
875,,80.0,AIML
876,19.0,62.0,AIML
877,18.0,66.0,AUTOMATION
878,,60.0,AIML
879,20.0,96.0,ECE
880,21.0,89.0,AUTOMATION
881,20.0,40.0,ME
882,19.0,91.0,ME
883,23.0,82.0,CSE
884,20.0,84.0,AUTOMATION
885,21.0,,ECE
886,19.0,86.0,ME
887,20.0,56.0,AUTOMATION
888,21.0,59.0,CSE
889,19.0,65.0,ECE
890,19.0,66.0,ece
891,19.0,97.0,CSE
892,21.0,150.0,CSE
893,23.0,71.0,ECE
894,18.0,55.0,ECE
895,20.0,41.0,CSE
896,22.0,67.0,ECE
897,24.0,90.0,nan
898,22.0,50.0,ECE
899,21.0,87.0,CSE
900,22.0,52.0,cse
901,21.0,81.0,AIML
902,23.0,54.0,cse
903,18.0,,me
904,19.0,64.0,nan
905,23.0,44.0,AIML
906,24.0,67.0,ECE
907,,72.0,CSE
908,19.0,71.0,ECE
909,23.0,88.0,AUTOMATION
910,19.0,82.0,CSE
911,20.0,92.0,ECE
912,19.0,70.0,ME
913,19.0,91.0,ECE
914,-5.0,93.0,CSE
915,22.0,71.0,AIML
916,22.0,98.0,AUTOMATION
917,19.0,58.0,AUTOMATION
918,19.0,97.0,AIML
919,18.0,49.0,cse
920,18.0,66.0,CSE
921,19.0,43.0,AIML
922,23.0,71.0,AIML
923,18.0,61.0,automation
924,24.0,47.0,ECE
925,18.0,44.0,AUTOMATION
926,18.0,69.0,AIML
927,23.0,74.0,AIML
928,21.0,47.0,AUTOMATION
929,18.0,66.0,AUTOMATION
930,24.0,46.0,AUTOMATION
931,18.0,66.0,AUTOMATION
932,24.0,61.0,CSE
933,24.0,68.0,ME
934,19.0,55.0,AUTOMATION
935,19.0,80.0,AIML
936,19.0,69.0,cse
937,23.0,44.0,ECE
938,23.0,72.0,CSE
939,22.0,69.0,nan
940,23.0,82.0,ME
941,20.0,79.0,ECE
942,19.0,49.0,ECE
943,23.0,92.0,AUTOMATION
944,18.0,97.0,AIML
945,21.0,,CSE
946,18.0,89.0,nan
947,22.0,54.0,AIML
948,21.0,70.0,AUTOMATION
949,20.0,,ECE
950,22.0,92.0,AUTOMATION
951,23.0,49.0,CSE
952,21.0,240.0,AUTOMATION
953,19.0,47.0,ECE
954,19.0,41.0,AUTOMATION
955,18.0,78.0,me
956,20.0,75.0,ECE
957,,60.0,AUTOMATION
958,21.0,41.0,aiml
959,24.0,55.0,CSE
960,24.0,87.0,me
961,19.0,52.0,nan
962,19.0,61.0,CSE
963,22.0,88.0,ME
964,19.0,63.0,ME
965,23.0,81.0,ECE
966,24.0,64.0,AIML
967,24.0,89.0,ME
968,23.0,49.0,ME
969,18.0,43.0,ME
970,22.0,76.0,AIML
971,20.0,48.0,ME
972,23.0,74.0,AUTOMATION
973,23.0,48.0,AUTOMATION
974,19.0,79.0,AUTOMATION
975,21.0,88.0,AIML
976,22.0,54.0,AIML
977,23.0,55.0,AIML
978,19.0,64.0,ME
979,22.0,67.0,CSE
980,20.0,63.0,nan
981,20.0,86.0,nan
982,18.0,64.0,ECE
983,20.0,51.0,AIML
984,24.0,49.0,CSE
985,22.0,95.0,CSE
986,22.0,56.0,AUTOMATION
987,19.0,97.0,AIML
988,24.0,,ECE
989,21.0,79.0,CSE
990,18.0,56.0,AUTOMATION
991,21.0,98.0,ME
992,22.0,81.0,ME
993,23.0,96.0,AUTOMATION
994,24.0,81.0,ECE
995,19.0,95.0,AUTOMATION
996,22.0,86.0,ECE
997,19.0,58.0,AIML
998,22.0,40.0,ECE
999,23.0,81.0,AIML
1000,18.0,97.0,CSE
1001,24.0,46.0,AUTOMATION
1002,19.0,56.0,AIML
1003,20.0,68.0,CSE
1004,22.0,50.0,AUTOMATION
1005,24.0,47.0,AUTOMATION
1006,19.0,83.0,ECE
1007,19.0,96.0,CSE
1008,19.0,48.0,AUTOMATION
1009,23.0,71.0,AUTOMATION
1010,23.0,88.0,AUTOMATION
1011,23.0,62.0,ECE
1012,19.0,75.0,AUTOMATION
1013,19.0,,ECE
1014,18.0,95.0,AUTOMATION
1015,20.0,81.0,CSE
1016,23.0,42.0,ME
1017,,67.0,ECE
1018,24.0,41.0,aiml
1019,19.0,52.0,AUTOMATION
1020,21.0,96.0,AIML
1021,18.0,41.0,CSE
1022,18.0,,cse
1023,22.0,53.0,AIML
1024,21.0,75.0,AUTOMATION
1025,24.0,73.0,ME
1026,18.0,79.0,AIML
1027,,58.0,ECE
1028,21.0,65.0,AIML
1029,19.0,78.0,AIML
1030,20.0,66.0,nan
1031,21.0,,nan
1032,20.0,65.0,AIML
1033,22.0,88.0,AUTOMATION
1034,21.0,89.0,ME
1035,21.0,40.0,CSE
1036,18.0,61.0,AUTOMATION
1037,24.0,92.0,CSE
1038,18.0,83.0,ME
1039,18.0,90.0,ME
1040,20.0,82.0,ECE
1041,240.0,51.0,AIML
1042,21.0,,ECE
1043,23.0,76.0,ECE
1044,24.0,68.0,ECE
1045,18.0,45.0,ME
1046,19.0,48.0,CSE
1047,19.0,82.0,ME
1048,24.0,63.0,nan
1049,24.0,62.0,AIML
1050,19.0,65.0,ECE
1051,23.0,88.0,AUTOMATION
1052,22.0,65.0,AUTOMATION
1053,21.0,66.0,me
1054,24.0,78.0,ECE
1055,19.0,45.0,AIML
1056,23.0,97.0,AUTOMATION
1057,19.0,73.0,ECE
1058,21.0,73.0,aiml
1059,23.0,82.0,ECE
1060,21.0,77.0,AIML
1061,21.0,94.0,ECE
1062,21.0,76.0,nan
1063,,56.0,ME
1064,21.0,67.0,ME
1065,24.0,79.0,AIML
1066,19.0,45.0,ME
1067,,,AIML
1068,20.0,58.0,CSE
1069,19.0,67.0,AUTOMATION
1070,19.0,95.0,ECE
1071,20.0,55.0,AIML
1072,23.0,95.0,ECE
1073,24.0,66.0,ME
1074,20.0,70.0,CSE
1075,21.0,61.0,ME
1076,23.0,63.0,CSE
1077,24.0,99.0,AIML
1078,22.0,40.0,ME
1079,20.0,91.0,nan
1080,19.0,91.0,AIML
1081,20.0,55.0,AIML
1082,24.0,91.0,CSE
1083,,65.0,ECE
1084,21.0,88.0,ME
