Student_ID,Age,Marks,Department
207,23.0,64.0,ME
208,19.0,71.0,AR
209,19.0,88.0,AR
210,,60.0,ECE
211,20.0,59.0,
212,19.0,87.0,AR
213,19.0,59.0,ECE
214,20.0,87.0,AR
215,19.0,98.0,ME
216,18.0,80.0,ECE
217,19.0,76.0,CSE
218,19.0,73.0,ECE
219,21.0,71.0,AR
220,21.0,87.0,ME
221,20.0,77.0,ME
222,20.0,51.0,CSE
223,19.0,61.0,AIML
224,,59.0,AR
225,18.0,82.0,ME
226,19.0,,CSE
227,19.0,98.0,nan
228,23.0,61.0,CSE
229,20.0,98.0,CSE
230,18.0,68.0,AIML
231,20.0,64.0,CSE
232,20.0,94.0,AR
233,22.0,99.0,ECE
234,22.0,51.0,AR
235,18.0,66.0,ME
236,22.0,55.0,
237,19.0,55.0,CSE
238,23.0,75.0,AIML
239,22.0,88.0,AR
240,23.0,59.0,AR
241,21.0,52.0,AIML
242,21.0,64.0,CSE
243,18.0,94.0,AIML
244,23.0,80.0,CSE
245,20.0,78.0,CSE
246,21.0,92.0,AIML
247,18.0,67.0,ME
248,21.0,94.0,CSE
249,20.0,80.0,CSE
250,21.0,55.0,AR
251,19.0,54.0,AR
252,20.0,82.0,ECE
253,18.0,59.0,CSE
254,,98.0,
255,20.0,84.0,CSE
256,19.0,81.0,CSE
257,19.0,76.0,
258,19.0,300.0,AIML
259,22.0,66.0,AR
260,22.0,84.0,ME
261,22.0,68.0,AIML
262,20.0,92.0,CSE
263,18.0,92.0,ECE
264,18.0,60.0,ME
265,18.0,52.0,ME
266,18.0,58.0,AR
267,23.0,99.0,ECE
268,20.0,71.0,ECE
269,22.0,88.0,ME
270,21.0,54.0,CSE
271,22.0,60.0,ME
272,23.0,88.0,AR
273,21.0,97.0,CSE
274,-5.0,75.0,AR
275,23.0,68.0,
276,19.0,,nan
277,19.0,75.0,AR
278,18.0,58.0,ECE
279,20.0,99.0,nan
280,18.0,67.0,CSE
281,,53.0,ME
282,23.0,62.0,AIML
283,20.0,99.0,AR
284,19.0,57.0,
285,23.0,86.0,AR
286,23.0,78.0,CSE
287,19.0,70.0,AR
288,20.0,89.0,CSE
289,21.0,90.0,ECE
290,22.0,64.0,
291,21.0,96.0,ECE
292,22.0,94.0,ECE
293,23.0,57.0,ECE
294,20.0,84.0,ECE
295,19.0,92.0,ECE
296,19.0,,CSE
297,,61.0,CSE
298,21.0,70.0,
299,20.0,76.0,AIML
300,21.0,71.0,AIML
301,18.0,54.0,AR
302,19.0,,AIML
303,21.0,61.0,AIML
304,18.0,68.0,
305,22.0,60.0,AIML
306,18.0,88.0,
307,21.0,76.0,AIML
308,21.0,60.0,ECE
309,21.0,53.0,AR
310,22.0,55.0,ME
311,-5.0,77.0,CSE
312,22.0,,AR
313,20.0,74.0,ME
314,23.0,83.0,CSE
315,20.0,92.0,AR
316,19.0,91.0,CSE
317,23.0,78.0,
318,22.0,96.0,ECE
319,19.0,67.0,AR
320,23.0,57.0,
321,20.0,,nan
322,22.0,60.0,AIML
323,20.0,54.0,ME
324,18.0,89.0,ME
325,23.0,59.0,CSE
326,22.0,82.0,CSE
327,19.0,83.0,AR
328,21.0,55.0,ECE
329,20.0,56.0,CSE
330,23.0,75.0,ECE
331,23.0,82.0,AIML
332,18.0,80.0,
333,19.0,69.0,AR
334,21.0,90.0,ME
335,22.0,,AR
336,18.0,82.0,CSE
337,19.0,66.0,CSE
338,20.0,54.0,CSE
339,23.0,83.0,ME
340,19.0,67.0,AR
341,21.0,300.0,AR
342,18.0,64.0,ECE
343,23.0,65.0,ECE
344,21.0,69.0,AR
345,19.0,87.0,ME
346,-5.0,68.0,ME
347,20.0,59.0,
348,18.0,50.0,
349,18.0,87.0,AIML
350,22.0,60.0,ECE
351,19.0,56.0,AIML
352,19.0,50.0,CSE
353,,89.0,AR
354,18.0,53.0,AIML
355,22.0,56.0,AR
356,20.0,99.0,ME
357,19.0,300.0,AR
358,22.0,77.0,
359,18.0,87.0,ME
360,18.0,86.0,ME
361,22.0,89.0,ME
362,23.0,86.0,nan
363,23.0,56.0,AR
364,,79.0,ECE
365,21.0,68.0,CSE
366,18.0,56.0,
367,20.0,87.0,AIML
368,20.0,,ME
369,21.0,,AR
370,23.0,71.0,ME
371,20.0,76.0,AIML
372,21.0,76.0,
373,21.0,59.0,ECE
374,18.0,80.0,ECE
375,20.0,53.0,ME
376,21.0,53.0,
377,21.0,71.0,AR
378,18.0,52.0,ME
379,19.0,86.0,
380,21.0,,AIML
381,18.0,,AIML
382,18.0,88.0,AR
383,20.0,93.0,ECE
384,18.0,95.0,ME
385,19.0,68.0,CSE
386,20.0,56.0,CSE
387,19.0,84.0,ME
388,20.0,50.0,AIML
389,23.0,64.0,CSE
390,19.0,51.0,AR
391,23.0,68.0,ECE
392,19.0,75.0,AR
393,22.0,52.0,nan
394,22.0,85.0,CSE
395,22.0,53.0,ME
396,18.0,64.0,CSE
397,20.0,96.0,AIML
398,,98.0,CSE
399,20.0,66.0,ECE
400,23.0,50.0,CSE
401,21.0,95.0,CSE
402,22.0,,ECE
403,18.0,66.0,AIML
404,21.0,87.0,ME
405,20.0,,nan
406,20.0,51.0,ECE
407,19.0,99.0,ECE
408,23.0,89.0,ME
409,18.0,55.0,
410,23.0,68.0,nan
411,19.0,55.0,ECE
412,,52.0,nan
413,22.0,63.0,ECE
414,,55.0,AR
415,,75.0,CSE
416,22.0,90.0,AIML
417,23.0,90.0,ME
418,18.0,81.0,
419,18.0,51.0,CSE
420,22.0,80.0,AR
421,19.0,98.0,ME
422,21.0,99.0,ECE
423,,94.0,AIML
424,23.0,82.0,CSE
425,20.0,69.0,CSE
426,21.0,61.0,ECE
427,,88.0,ECE
428,19.0,92.0,CSE
429,23.0,,ME
430,19.0,150.0,ECE
431,18.0,73.0,AR
432,23.0,81.0,CSE
433,18.0,55.0,CSE
434,19.0,50.0,AIML
435,23.0,65.0,ECE
436,21.0,85.0,
437,22.0,57.0,ME
438,19.0,77.0,CSE
439,18.0,83.0,AIML
440,18.0,59.0,ECE
441,18.0,90.0,AR
442,20.0,58.0,CSE
443,21.0,92.0,ME
444,18.0,75.0,AR
445,18.0,93.0,ME
446,18.0,96.0,CSE
447,18.0,98.0,AIML
448,22.0,,ME
449,19.0,66.0,ECE
450,19.0,64.0,
451,21.0,150.0,ECE
452,20.0,99.0,CSE
453,20.0,52.0,ECE
454,21.0,85.0,ECE
455,18.0,65.0,ME
456,20.0,78.0,AIML
457,22.0,92.0,CSE
458,23.0,95.0,CSE
459,18.0,53.0,ECE
460,21.0,75.0,CSE
461,19.0,50.0,ECE
462,21.0,92.0,nan
463,18.0,95.0,ECE
464,20.0,85.0,AIML
465,22.0,,
466,19.0,57.0,AIML
467,21.0,57.0,ECE
468,21.0,92.0,AIML
469,21.0,96.0,CSE
470,23.0,77.0,AR
471,19.0,88.0,ME
472,18.0,80.0,AIML
473,23.0,90.0,
474,20.0,99.0,AR
475,22.0,92.0,ECE
476,18.0,97.0,AR
477,21.0,88.0,
478,19.0,85.0,AIML
479,,77.0,AR
480,18.0,86.0,CSE
481,21.0,95.0,AIML
482,23.0,83.0,CSE
483,19.0,55.0,AR
484,23.0,62.0,AR
485,23.0,88.0,
486,22.0,74.0,AR
487,19.0,70.0,ME
488,23.0,53.0,ECE
489,22.0,60.0,
490,18.0,94.0,CSE
491,20.0,92.0,AR
492,22.0,70.0,CSE
493,22.0,84.0,ECE
494,22.0,67.0,AIML
495,22.0,63.0,ME
496,18.0,63.0,CSE
497,23.0,53.0,CSE
498,21.0,67.0,nan
499,23.0,50.0,AIML
500,21.0,75.0,AIML
501,18.0,59.0,ECE
502,18.0,87.0,ME
503,19.0,57.0,CSE
504,19.0,60.0,ECE
505,18.0,53.0,AIML
506,23.0,84.0,ECE
507,,81.0,AR
508,20.0,150.0,AIML
509,20.0,50.0,nan
510,23.0,62.0,CSE
511,21.0,99.0,ME
512,,99.0,AR
513,23.0,50.0,AIML
514,20.0,78.0,AIML
515,19.0,76.0,CSE
516,21.0,50.0,ME
517,22.0,82.0,AIML
518,23.0,74.0,ECE
519,20.0,77.0,AR
520,23.0,59.0,ECE
521,21.0,96.0,CSE
522,23.0,76.0,AR
523,21.0,,AIML
524,18.0,82.0,
525,19.0,87.0,ME
526,19.0,69.0,AIML
527,20.0,81.0,AIML
528,19.0,87.0,
529,18.0,81.0,ECE
530,18.0,67.0,ECE
531,19.0,85.0,CSE
532,23.0,70.0,ME
533,21.0,55.0,ME
534,22.0,,AR
535,21.0,93.0,ME
536,18.0,66.0,nan
537,18.0,74.0,AIML
538,22.0,55.0,ECE
539,20.0,51.0,
540,22.0,53.0,AR
541,19.0,64.0,CSE
542,23.0,61.0,AIML
543,19.0,76.0,CSE
544,23.0,70.0,CSE
545,21.0,71.0,AIML
546,-5.0,79.0,ECE
547,19.0,80.0,CSE
548,,71.0,CSE
549,23.0,,ME
550,18.0,73.0,ME
551,19.0,82.0,ECE
552,23.0,92.0,ECE
553,20.0,71.0,AR
554,23.0,74.0,AIML
555,23.0,94.0,nan
556,18.0,75.0,ECE
557,23.0,70.0,AR
558,,82.0,ECE
559,21.0,92.0,
560,18.0,84.0,ECE
561,20.0,88.0,CSE
562,21.0,76.0,ME
563,20.0,61.0,ME
564,22.0,74.0,CSE
565,22.0,72.0,AIML
566,19.0,64.0,AIML
567,22.0,81.0,AIML
568,19.0,74.0,AIML
569,19.0,52.0,AIML
570,18.0,98.0,AR
571,21.0,,CSE
572,23.0,99.0,CSE
573,18.0,76.0,
574,22.0,70.0,ME
575,19.0,85.0,ME
576,21.0,68.0,nan
577,23.0,83.0,ME
578,19.0,86.0,nan
579,20.0,91.0,AR
580,,80.0,AIML
581,22.0,53.0,ME
582,,75.0,AIML
583,19.0,62.0,AR
584,20.0,57.0,nan
585,18.0,69.0,AIML
586,22.0,99.0,
587,20.0,59.0,ECE
588,22.0,71.0,CSE
589,20.0,96.0,ECE
590,22.0,71.0,
591,22.0,95.0,AIML
592,19.0,62.0,
593,21.0,62.0,AR
594,21.0,97.0,ME
595,20.0,71.0,AR
596,18.0,81.0,AIML
597,22.0,91.0,AIML
598,20.0,69.0,CSE
599,21.0,84.0,CSE
600,20.0,70.0,nan
601,21.0,97.0,
602,19.0,57.0,CSE
603,20.0,55.0,ECE
604,20.0,76.0,
605,21.0,72.0,ME
606,22.0,68.0,CSE
607,21.0,90.0,AR
608,18.0,72.0,ME
609,22.0,76.0,AIML
610,19.0,70.0,ME
611,22.0,99.0,CSE
612,21.0,50.0,
613,21.0,92.0,ECE
614,21.0,94.0,AR
615,23.0,63.0,
616,23.0,96.0,AIML
617,20.0,66.0,AR
618,19.0,69.0,ECE
619,22.0,75.0,ME
620,20.0,76.0,CSE
621,20.0,88.0,ME
622,18.0,81.0,nan
623,21.0,65.0,AIML
624,18.0,51.0,ECE
625,23.0,77.0,AR
626,18.0,60.0,ME
627,22.0,97.0,AR
628,20.0,62.0,ME
629,18.0,91.0,ME
630,20.0,64.0,ECE
631,23.0,70.0,AR
632,18.0,74.0,AIML
633,18.0,54.0,ME
634,19.0,77.0,
635,23.0,82.0,ME
636,23.0,81.0,ECE
637,23.0,98.0,ME
638,23.0,92.0,CSE
639,19.0,80.0,AIML
640,19.0,81.0,
641,19.0,68.0,AR
642,19.0,59.0,AIML
643,19.0,76.0,ECE
644,20.0,53.0,AR
645,18.0,81.0,ME
646,23.0,71.0,ME
647,18.0,57.0,CSE
648,21.0,54.0,AR
649,21.0,,ECE
650,23.0,84.0,ME
651,21.0,57.0,nan
652,19.0,76.0,CSE
653,21.0,56.0,ECE
654,21.0,76.0,ECE
655,19.0,71.0,CSE
656,21.0,78.0,CSE
657,20.0,65.0,ECE
658,23.0,90.0,ECE
659,19.0,79.0,
660,20.0,,ECE
661,18.0,82.0,AIML
662,20.0,79.0,
663,22.0,92.0,CSE
664,18.0,89.0,CSE
665,23.0,59.0,AIML
666,18.0,95.0,CSE
667,23.0,99.0,ME
668,22.0,64.0,AR
669,23.0,80.0,
670,,83.0,ECE
671,18.0,,CSE
672,22.0,57.0,ECE
673,18.0,51.0,AR
674,21.0,88.0,CSE
675,19.0,85.0,ECE
676,22.0,70.0,ME
677,18.0,51.0,ECE
678,22.0,65.0,
679,23.0,97.0,
680,20.0,62.0,AR
681,19.0,71.0,AR
682,23.0,98.0,AIML
683,18.0,73.0,CSE
684,21.0,91.0,nan
685,21.0,74.0,AIML
686,21.0,99.0,AIML
687,22.0,59.0,AR
688,20.0,53.0,
689,18.0,86.0,AR
690,21.0,58.0,AIML
691,19.0,84.0,
692,22.0,58.0,AR
693,,89.0,AR
694,22.0,98.0,
695,20.0,64.0,AR
696,19.0,65.0,CSE
697,23.0,74.0,ME
698,19.0,77.0,AR
699,21.0,73.0,AIML
700,22.0,96.0,CSE
701,23.0,74.0,ECE
702,21.0,61.0,
703,19.0,59.0,ECE
704,,66.0,ME
705,20.0,61.0,
706,18.0,89.0,ECE
707,20.0,66.0,AR
708,22.0,,AIML
709,22.0,91.0,CSE
710,23.0,96.0,ECE
711,19.0,68.0,AIML
712,18.0,50.0,
713,19.0,91.0,ECE
714,20.0,56.0,
715,18.0,66.0,CSE
716,22.0,78.0,AR
717,23.0,60.0,ECE
718,20.0,57.0,AR
719,,93.0,ME
720,19.0,58.0,ECE
721,23.0,81.0,
722,22.0,98.0,AIML
723,19.0,72.0,CSE
724,22.0,85.0,
725,23.0,72.0,CSE
726,21.0,91.0,CSE
727,22.0,52.0,ME
728,20.0,77.0,ME
729,23.0,51.0,ECE
730,18.0,62.0,AIML
731,22.0,51.0,ME
732,22.0,,ME
733,22.0,85.0,ME
734,22.0,83.0,nan
735,22.0,89.0,ME
736,21.0,68.0,AR
737,19.0,75.0,AR
738,,88.0,AR
739,23.0,76.0,AIML
740,22.0,80.0,AIML
741,20.0,75.0,AIML
742,20.0,98.0,ME
743,,99.0,CSE
744,,50.0,CSE
745,22.0,71.0,ECE
746,22.0,93.0,ECE
747,20.0,92.0,AIML
748,22.0,,CSE
749,21.0,91.0,CSE
750,21.0,86.0,AR
751,20.0,78.0,AIML
752,,55.0,ECE
753,20.0,58.0,CSE
754,20.0,92.0,AR
755,20.0,73.0,ME
756,-5.0,72.0,nan
757,18.0,75.0,AR
758,18.0,98.0,ECE
759,18.0,75.0,AR
760,20.0,76.0,ECE
761,21.0,88.0,AIML
762,18.0,55.0,ECE
763,21.0,83.0,AIML
764,23.0,,nan
765,23.0,92.0,AR
766,20.0,87.0,AIML
767,21.0,86.0,CSE
768,19.0,66.0,nan
769,19.0,,
770,,89.0,ECE
771,21.0,55.0,
772,18.0,96.0,AR
773,22.0,68.0,AR
774,19.0,77.0,AR
775,18.0,65.0,ECE
776,19.0,76.0,AR
777,18.0,80.0,nan
778,23.0,71.0,AR
779,-5.0,73.0,CSE
780,18.0,,ME
781,19.0,65.0,
782,20.0,75.0,
783,21.0,,AR
784,20.0,71.0,AIML
785,19.0,76.0,
786,23.0,50.0,CSE
787,20.0,95.0,AIML
788,21.0,98.0,AR
789,19.0,79.0,ME
790,20.0,62.0,AIML
791,21.0,64.0,ECE
792,19.0,99.0,AIML
793,19.0,55.0,AIML
794,19.0,,
795,21.0,94.0,AIML
796,23.0,86.0,
797,18.0,75.0,AR
798,20.0,58.0,
799,22.0,89.0,CSE
800,22.0,87.0,AR
801,21.0,51.0,CSE
802,22.0,89.0,ME
803,21.0,76.0,ME
804,-5.0,80.0,ECE
805,18.0,72.0,AIML
806,19.0,89.0,ECE
807,23.0,82.0,ECE
808,18.0,87.0,ECE
809,19.0,78.0,ME
810,23.0,,CSE
811,19.0,67.0,ME
812,20.0,50.0,ME
813,19.0,80.0,AIML
814,19.0,92.0,ECE
815,20.0,96.0,AR
816,22.0,58.0,AR
817,22.0,53.0,ME
818,19.0,83.0,ECE
819,19.0,84.0,AIML
820,18.0,70.0,AR
821,,55.0,ECE
822,19.0,56.0,AIML
823,23.0,81.0,nan
824,18.0,51.0,AIML
825,18.0,82.0,ECE
826,18.0,92.0,
827,23.0,51.0,ME
828,,88.0,ME
829,18.0,57.0,AIML
830,18.0,79.0,ME
831,19.0,66.0,AIML
832,19.0,50.0,CSE
833,19.0,77.0,
834,23.0,78.0,ECE
835,23.0,84.0,AIML
836,22.0,61.0,ECE
837,23.0,78.0,
838,20.0,73.0,CSE
839,19.0,93.0,ME
840,23.0,77.0,CSE
841,18.0,84.0,
842,21.0,60.0,ME
843,18.0,,ME
844,22.0,91.0,AIML
845,21.0,58.0,AIML
846,20.0,58.0,CSE
847,22.0,51.0,ECE
848,23.0,57.0,ME
849,21.0,94.0,AIML
850,19.0,84.0,
851,19.0,74.0,ME
852,18.0,65.0,AIML
853,20.0,82.0,nan
854,21.0,99.0,AR
855,19.0,94.0,CSE
856,19.0,68.0,ECE
857,22.0,300.0,nan
858,19.0,89.0,AIML
859,23.0,61.0,AR
860,,82.0,ECE
861,18.0,87.0,AIML
862,22.0,,
863,20.0,94.0,ME
864,23.0,78.0,
865,23.0,59.0,ECE
866,19.0,83.0,ECE
867,21.0,73.0,CSE
868,22.0,55.0,ECE
869,23.0,80.0,ECE
870,19.0,53.0,AR
871,22.0,84.0,ME
872,20.0,58.0,ME
873,20.0,72.0,CSE
874,18.0,85.0,ME
875,20.0,80.0,ECE
876,22.0,66.0,AR
877,22.0,65.0,CSE
878,19.0,95.0,CSE
879,21.0,72.0,CSE
880,18.0,92.0,AIML
881,,63.0,ECE
882,22.0,77.0,CSE
883,23.0,54.0,AR
884,19.0,72.0,AR
885,,80.0,nan
886,19.0,94.0,AR
887,22.0,70.0,AIML
888,23.0,99.0,
889,18.0,92.0,AR
890,19.0,97.0,
891,20.0,51.0,ME
892,22.0,58.0,CSE
893,19.0,59.0,ECE
894,,99.0,ME
895,240.0,58.0,ECE
896,23.0,86.0,
897,23.0,71.0,ECE
898,23.0,86.0,AIML
899,19.0,52.0,
900,19.0,85.0,CSE
901,,71.0,ME
902,20.0,72.0,ME
903,23.0,80.0,AR
904,23.0,94.0,CSE
905,19.0,88.0,AR
906,21.0,56.0,AR
907,18.0,99.0,ME
908,18.0,89.0,AIML
909,22.0,87.0,AIML
910,21.0,85.0,AR
911,18.0,53.0,AR
912,23.0,86.0,
913,21.0,52.0,AIML
914,19.0,89.0,AR
915,20.0,62.0,AR
916,21.0,,AR
917,20.0,68.0,AR
918,22.0,84.0,ECE
919,21.0,87.0,AR
920,21.0,85.0,nan
921,18.0,,nan
922,18.0,69.0,ECE
923,18.0,61.0,ECE
924,20.0,58.0,
925,,86.0,AR
926,21.0,52.0,AIML
927,,72.0,AIML
928,18.0,64.0,nan
929,19.0,58.0,ME
930,19.0,60.0,ME
931,19.0,68.0,
932,23.0,58.0,CSE
933,22.0,50.0,ME
934,21.0,67.0,AIML
935,19.0,67.0,AIML
936,,87.0,AIML
937,19.0,98.0,AIML
938,21.0,95.0,nan
939,23.0,76.0,CSE
940,21.0,86.0,AR
941,21.0,86.0,AR
942,21.0,87.0,AIML
943,21.0,87.0,AIML
944,19.0,84.0,AIML
945,21.0,98.0,AR
946,20.0,65.0,CSE
947,19.0,74.0,AR
948,19.0,91.0,CSE
949,,84.0,nan
950,23.0,64.0,AIML
951,20.0,84.0,ME
952,21.0,71.0,AIML
953,23.0,58.0,AIML
954,22.0,76.0,ECE
955,20.0,95.0,ECE
956,19.0,54.0,ECE
957,20.0,81.0,AR
958,22.0,96.0,
959,21.0,,CSE
960,23.0,77.0,AR
961,18.0,52.0,AR
962,20.0,83.0,AR
963,21.0,54.0,AIML
964,19.0,69.0,ME
965,22.0,99.0,AIML
966,20.0,57.0,nan
967,19.0,54.0,CSE
968,,62.0,AIML
969,23.0,56.0,
970,21.0,68.0,ME
971,20.0,51.0,CSE
972,18.0,62.0,AIML
973,21.0,76.0,AIML
974,,56.0,nan
975,18.0,85.0,ME
976,20.0,57.0,CSE
977,21.0,75.0,ECE
978,21.0,68.0,ME
979,18.0,98.0,AR
980,23.0,50.0,ME
981,21.0,,ME
982,23.0,,AIML
983,23.0,72.0,CSE
984,22.0,95.0,AIML
985,18.0,93.0,CSE
986,22.0,65.0,AR
987,19.0,94.0,AR
988,20.0,52.0,AR
989,19.0,70.0,ME
990,22.0,98.0,
991,20.0,81.0,AIML
992,23.0,79.0,CSE
993,21.0,67.0,ECE
994,22.0,60.0,ECE
995,21.0,71.0,CSE
996,18.0,82.0,ME
997,19.0,85.0,ECE
998,19.0,99.0,CSE
999,240.0,69.0,AR
1000,21.0,76.0,AR
1001,19.0,80.0,ME
1002,23.0,,nan
1003,19.0,52.0,ECE
1004,21.0,76.0,AR
1005,21.0,53.0,ECE
1006,18.0,94.0,ME
1007,18.0,85.0,nan
1008,19.0,67.0,ECE
1009,23.0,72.0,ECE
1010,20.0,50.0,AIML
1011,19.0,93.0,AR
1012,20.0,69.0,ECE
1013,20.0,94.0,AIML
1014,21.0,83.0,ME
1015,18.0,76.0,AIML
1016,19.0,58.0,ME
1017,19.0,69.0,AR
1018,19.0,63.0,AIML
1019,23.0,50.0,CSE
1020,21.0,93.0,ECE
1021,21.0,73.0,ECE
1022,20.0,90.0,ME
1023,23.0,73.0,ECE
1024,23.0,74.0,AIML
1025,21.0,58.0,AR
1026,20.0,91.0,AIML
1027,23.0,54.0,ECE
1028,23.0,96.0,AR
1029,21.0,77.0,AR
1030,18.0,50.0,
1031,23.0,67.0,ECE
1032,20.0,50.0,ME
1033,18.0,,CSE
1034,20.0,61.0,ME
1035,19.0,95.0,AIML
1036,22.0,72.0,AR
1037,18.0,69.0,AR
1038,23.0,62.0,CSE
1039,21.0,83.0,AIML
1040,23.0,64.0,
1041,20.0,93.0,AR
1042,22.0,96.0,ECE
1043,21.0,85.0,AR
1044,23.0,300.0,AIML
1045,23.0,97.0,ME
1046,21.0,300.0,ME
1047,18.0,59.0,AIML
1048,21.0,66.0,AIML
1049,20.0,94.0,ME
1050,21.0,84.0,CSE
1051,21.0,79.0,AIML
1052,22.0,72.0,CSE
1053,21.0,,nan
1054,19.0,92.0,ECE
1055,20.0,79.0,AR
1056,19.0,80.0,ME
1057,20.0,71.0,CSE
1058,22.0,,
1059,19.0,97.0,CSE
1060,22.0,55.0,AR
1061,19.0,93.0,ME
1062,,93.0,ECE
1063,21.0,69.0,ME
1064,23.0,86.0,AIML
1065,20.0,51.0,ECE
1066,22.0,57.0,AR
1067,19.0,66.0,ECE
1068,,96.0,ECE
1069,23.0,75.0,AIML
1070,19.0,61.0,CSE
1071,23.0,88.0,AIML
1072,22.0,85.0,AIML
1073,,74.0,CSE
1074,22.0,88.0,ME
1075,19.0,72.0,
1076,18.0,87.0,AR
1077,18.0,87.0,ME
1078,19.0,72.0,AR
1079,21.0,62.0,AIML
1080,20.0,84.0,ECE
1081,22.0,99.0,AIML
1082,20.0,,AR
1083,21.0,97.0,AIML
1084,23.0,,ECE
1085,23.0,64.0,nan
1086,18.0,65.0,nan
1087,23.0,88.0,AR
1088,18.0,81.0,ECE
1089,19.0,96.0,ECE
1090,18.0,63.0,CSE
1091,21.0,86.0,ECE
1092,21.0,50.0,AIML
1093,21.0,82.0,ME
1094,22.0,77.0,AIML
1095,19.0,55.0,ME
1096,21.0,88.0,AR
1097,21.0,80.0,ECE
1098,,51.0,CSE
1099,21.0,53.0,AR
1100,23.0,90.0,AR
