Student_ID,Age,Marks,Department
198,18.0,79.0,ECE
199,18.0,50.0,me
200,20.0,95.0,ECE
201,19.0,89.0,ME
202,22.0,50.0,ECE
203,23.0,,CSE
204,18.0,94.0,ECE
205,22.0,58.0,ECE
206,19.0,61.0,ME
207,23.0,94.0,CSE
208,19.0,70.0,ECE
209,19.0,71.0,ECE
210,20.0,74.0,CSE
211,20.0,82.0,ECE
212,19.0,75.0,ME
213,19.0,52.0,ECE
214,20.0,90.0,CSE
215,19.0,,CSE
216,18.0,47.0,ECE
217,19.0,92.0,ECE
218,,,CSE
219,21.0,46.0,ece
220,21.0,45.0,ECE
221,20.0,52.0,ECE
222,20.0,94.0,CSE
223,19.0,42.0,ece
224,21.0,59.0,ME
225,18.0,58.0,CSE
226,19.0,57.0,CSE
227,19.0,94.0,ECE
228,23.0,54.0,CSE
229,,61.0,nan
230,18.0,78.0,ME
231,20.0,50.0,nan
232,20.0,49.0,CSE
233,22.0,77.0,CSE
234,22.0,,ECE
235,18.0,77.0,cse
236,22.0,88.0,ECE
237,19.0,70.0,ECE
238,,66.0,ECE
239,22.0,91.0,ME
240,23.0,63.0,ECE
241,21.0,61.0,CSE
242,21.0,77.0,ECE
243,18.0,67.0,ECE
244,23.0,93.0,ME
245,20.0,41.0,ECE
246,21.0,51.0,ME
247,,49.0,ECE
248,,72.0,CSE
249,20.0,84.0,ECE
250,21.0,88.0,ECE
251,19.0,51.0,ME
252,20.0,91.0,CSE
253,18.0,88.0,ECE
254,20.0,92.0,CSE
255,20.0,92.0,CSE
256,19.0,58.0,ME
257,19.0,54.0,ECE
258,19.0,84.0,me
259,22.0,89.0,nan
260,22.0,90.0,ME
261,22.0,95.0,ECE
262,20.0,41.0,ME
263,,56.0,ECE
264,18.0,45.0,ECE
265,18.0,92.0,ECE
266,,45.0,ECE
267,23.0,65.0,ECE
268,20.0,78.0,ECE
269,22.0,49.0,ECE
270,21.0,42.0,ECE
271,22.0,54.0,ECE
272,23.0,,ECE
273,21.0,70.0,CSE
274,18.0,68.0,ece
275,23.0,82.0,ECE
276,19.0,57.0,CSE
277,19.0,84.0,ME
278,18.0,70.0,ECE
279,20.0,92.0,ECE
280,18.0,45.0,nan
281,20.0,44.0,CSE
282,23.0,72.0,ECE
283,20.0,49.0,nan
284,19.0,98.0,CSE
285,23.0,88.0,ME
286,23.0,74.0,ME
287,19.0,71.0,nan
288,20.0,66.0,ME
289,21.0,77.0,ECE
290,22.0,56.0,CSE
291,21.0,74.0,ME
292,22.0,58.0,CSE
293,23.0,82.0,cse
294,20.0,82.0,ME
295,19.0,50.0,ECE
296,19.0,42.0,ECE
297,,48.0,cse
298,21.0,93.0,ECE
299,20.0,89.0,ECE
300,21.0,97.0,ME
301,18.0,98.0,ECE
302,19.0,61.0,ME
303,21.0,78.0,ECE
304,18.0,94.0,ME
305,,96.0,nan
306,18.0,44.0,CSE
307,21.0,50.0,nan
308,21.0,94.0,CSE
309,21.0,78.0,ECE
310,22.0,87.0,ME
311,18.0,65.0,ECE
312,22.0,,ME
313,20.0,48.0,ECE
314,23.0,65.0,ECE
315,20.0,48.0,ME
316,19.0,91.0,ME
317,23.0,89.0,ME
318,22.0,,ME
319,19.0,43.0,ECE
320,23.0,52.0,ECE
321,20.0,89.0,CSE
322,22.0,47.0,ECE
323,20.0,76.0,ECE
324,18.0,68.0,ME
325,23.0,60.0,nan
326,22.0,79.0,ECE
327,19.0,80.0,ECE
328,21.0,54.0,ECE
329,,86.0,ME
330,23.0,84.0,CSE
331,23.0,47.0,ME
332,18.0,98.0,CSE
333,,74.0,ECE
334,,82.0,ECE
335,22.0,99.0,CSE
336,18.0,56.0,ME
337,19.0,51.0,ME
338,20.0,60.0,ECE
339,23.0,93.0,ECE
340,19.0,,CSE
341,,66.0,ECE
342,18.0,,ece
343,23.0,61.0,CSE
344,21.0,99.0,ME
345,19.0,44.0,ECE
346,19.0,47.0,CSE
347,20.0,51.0,ECE
348,18.0,58.0,nan
349,18.0,50.0,ECE
350,22.0,97.0,ECE
351,19.0,93.0,ECE
352,19.0,78.0,CSE
353,22.0,66.0,ECE
354,18.0,92.0,ME
355,22.0,50.0,ECE
356,20.0,43.0,ME
357,19.0,45.0,ECE
358,22.0,99.0,CSE
359,18.0,67.0,ME
360,18.0,87.0,ECE
361,22.0,93.0,ECE
362,23.0,94.0,ECE
363,23.0,99.0,ME
364,20.0,,ECE
365,21.0,73.0,CSE
366,18.0,82.0,CSE
367,20.0,81.0,ECE
368,20.0,68.0,ECE
369,21.0,86.0,ece
370,23.0,57.0,ECE
371,20.0,47.0,CSE
372,21.0,93.0,CSE
373,21.0,54.0,ME
374,18.0,50.0,CSE
375,20.0,,ECE
376,21.0,79.0,ME
377,,49.0,ME
378,18.0,72.0,ECE
379,19.0,73.0,ECE
380,21.0,45.0,ME
381,18.0,46.0,CSE
382,18.0,65.0,ECE
383,20.0,90.0,ECE
384,18.0,72.0,ECE
385,19.0,70.0,ECE
386,20.0,95.0,ECE
387,19.0,,ECE
388,20.0,80.0,CSE
389,23.0,,ECE
390,19.0,72.0,CSE
391,23.0,56.0,ME
392,19.0,44.0,ECE
393,22.0,73.0,cse
394,22.0,57.0,CSE
395,22.0,61.0,nan
396,,93.0,ECE
397,20.0,54.0,ECE
398,23.0,55.0,ME
399,20.0,59.0,nan
400,23.0,,ECE
401,21.0,77.0,ECE
402,22.0,58.0,ME
403,18.0,,ECE
404,21.0,40.0,CSE
405,20.0,77.0,nan
406,20.0,50.0,ME
407,19.0,,ME
408,23.0,40.0,CSE
409,18.0,79.0,CSE
410,23.0,43.0,ECE
411,19.0,46.0,ECE
412,19.0,89.0,ECE
413,22.0,43.0,ECE
414,19.0,67.0,ECE
415,23.0,93.0,ECE
416,22.0,77.0,ME
417,23.0,76.0,ECE
418,,,nan
419,,76.0,ME
420,22.0,91.0,CSE
421,19.0,46.0,nan
422,21.0,69.0,ECE
423,20.0,90.0,ME
424,23.0,58.0,ME
425,20.0,46.0,ECE
426,21.0,77.0,ME
427,19.0,56.0,ECE
428,19.0,82.0,CSE
429,23.0,61.0,ECE
430,19.0,66.0,ECE
431,18.0,66.0,ME
432,23.0,49.0,CSE
433,18.0,70.0,ECE
434,19.0,43.0,ME
435,23.0,43.0,CSE
436,21.0,91.0,cse
437,22.0,61.0,ME
438,19.0,42.0,nan
439,18.0,96.0,ECE
440,18.0,76.0,ECE
441,18.0,96.0,nan
442,20.0,92.0,ECE
443,21.0,75.0,ECE
444,18.0,64.0,ME
445,,78.0,ME
446,18.0,83.0,ECE
447,18.0,85.0,ECE
448,22.0,58.0,CSE
449,19.0,95.0,ME
450,19.0,46.0,ECE
451,21.0,74.0,ME
452,20.0,40.0,ME
453,20.0,54.0,ME
454,,41.0,me
455,18.0,58.0,CSE
456,20.0,65.0,ECE
457,22.0,42.0,ECE
458,23.0,75.0,ECE
459,18.0,43.0,ece
460,21.0,54.0,ECE
461,19.0,86.0,CSE
462,21.0,88.0,ECE
463,18.0,56.0,ECE
464,20.0,40.0,ME
465,22.0,85.0,ECE
466,19.0,82.0,CSE
467,21.0,90.0,ECE
468,21.0,56.0,ece
469,21.0,97.0,ECE
470,23.0,77.0,ECE
471,19.0,83.0,ME
472,,91.0,ECE
473,23.0,41.0,ECE
474,20.0,89.0,cse
475,22.0,79.0,ECE
476,18.0,,ME
477,21.0,,cse
478,19.0,45.0,ME
479,20.0,42.0,CSE
480,18.0,53.0,ME
481,21.0,45.0,ME
482,23.0,65.0,CSE
483,19.0,80.0,ME
484,23.0,80.0,cse
485,23.0,71.0,ECE
486,22.0,41.0,CSE
487,19.0,,ECE
488,23.0,88.0,CSE
489,,89.0,ECE
490,,98.0,ECE
491,20.0,93.0,ece
492,22.0,84.0,me
493,,72.0,CSE
494,22.0,59.0,ece
495,22.0,96.0,ME
496,18.0,51.0,CSE
497,23.0,96.0,cse
498,21.0,78.0,ECE
499,23.0,82.0,CSE
500,21.0,46.0,ECE
501,18.0,68.0,ME
502,18.0,63.0,ECE
503,19.0,71.0,cse
504,19.0,45.0,ECE
505,18.0,40.0,ECE
506,23.0,55.0,ECE
507,21.0,75.0,ece
508,20.0,47.0,ECE
509,20.0,,nan
510,23.0,73.0,nan
511,21.0,94.0,ECE
512,21.0,49.0,ME
513,23.0,80.0,ME
514,20.0,48.0,ECE
515,19.0,82.0,ECE
516,21.0,65.0,ECE
517,22.0,83.0,ECE
518,23.0,86.0,ME
519,20.0,88.0,ece
520,23.0,57.0,ME
521,21.0,56.0,CSE
522,23.0,96.0,ME
523,21.0,54.0,ME
524,18.0,77.0,ece
525,19.0,89.0,ECE
526,19.0,95.0,CSE
527,20.0,42.0,CSE
528,19.0,94.0,ME
529,18.0,75.0,ECE
530,18.0,93.0,ECE
531,19.0,55.0,ECE
532,23.0,68.0,ECE
533,21.0,82.0,ECE
534,22.0,85.0,CSE
535,21.0,43.0,ECE
536,18.0,65.0,ECE
537,18.0,40.0,CSE
538,22.0,82.0,ECE
539,20.0,85.0,cse
540,,75.0,ME
541,19.0,40.0,ECE
542,23.0,47.0,ECE
543,19.0,47.0,ECE
544,23.0,,ECE
545,21.0,86.0,CSE
546,19.0,67.0,CSE
547,,78.0,ECE
548,21.0,70.0,ECE
549,,90.0,CSE
550,18.0,80.0,ME
551,19.0,89.0,cse
552,23.0,82.0,ECE
553,20.0,93.0,CSE
554,23.0,87.0,ece
555,23.0,78.0,ECE
556,18.0,75.0,CSE
557,23.0,,ME
558,23.0,76.0,me
559,21.0,85.0,ECE
560,18.0,73.0,ece
561,20.0,45.0,ECE
562,21.0,99.0,ece
563,20.0,52.0,CSE
564,22.0,78.0,ME
565,,64.0,ECE
566,19.0,60.0,CSE
567,22.0,43.0,ECE
568,19.0,50.0,me
569,19.0,84.0,ECE
570,18.0,82.0,ECE
571,21.0,60.0,ece
572,23.0,74.0,ECE
573,18.0,57.0,ECE
574,22.0,53.0,ece
575,19.0,53.0,ME
576,21.0,97.0,ECE
577,23.0,43.0,ECE
578,19.0,91.0,ME
579,,57.0,ECE
580,21.0,99.0,ME
581,22.0,91.0,ECE
582,19.0,,ECE
583,19.0,65.0,CSE
584,,49.0,CSE
585,18.0,77.0,ME
586,22.0,47.0,CSE
587,20.0,50.0,ECE
588,22.0,93.0,ECE
589,20.0,43.0,ECE
590,22.0,74.0,ME
591,22.0,71.0,ME
592,19.0,73.0,ME
593,21.0,40.0,ECE
594,21.0,52.0,CSE
595,20.0,89.0,ECE
596,18.0,89.0,ece
597,22.0,40.0,ME
598,,96.0,ECE
599,21.0,68.0,ECE
600,20.0,66.0,ECE
601,21.0,,ECE
602,19.0,72.0,ME
603,20.0,90.0,ME
604,20.0,64.0,ECE
605,21.0,67.0,ME
606,22.0,90.0,ME
607,21.0,49.0,ECE
608,18.0,86.0,CSE
609,22.0,66.0,ECE
610,19.0,73.0,ECE
611,22.0,72.0,CSE
612,21.0,77.0,CSE
613,21.0,59.0,ME
614,21.0,71.0,ME
615,23.0,77.0,ME
616,,71.0,ECE
617,20.0,57.0,CSE
618,,97.0,ECE
619,22.0,,nan
620,20.0,60.0,ECE
621,20.0,45.0,ECE
622,18.0,61.0,ME
623,21.0,83.0,ECE
624,18.0,56.0,ECE
625,23.0,64.0,CSE
626,18.0,45.0,nan
627,22.0,90.0,ECE
628,20.0,41.0,ME
629,18.0,43.0,ECE
630,,91.0,ECE
631,23.0,91.0,CSE
632,18.0,54.0,me
633,,51.0,ECE
634,19.0,66.0,CSE
635,23.0,60.0,ECE
636,23.0,61.0,ME
637,23.0,69.0,ME
638,23.0,70.0,ece
639,19.0,61.0,CSE
640,,84.0,ECE
641,19.0,93.0,ECE
642,19.0,63.0,ECE
643,19.0,72.0,ECE
644,20.0,82.0,CSE
645,18.0,61.0,ME
646,23.0,64.0,ECE
647,18.0,84.0,ECE
648,21.0,65.0,ME
649,21.0,60.0,ECE
650,23.0,72.0,me
651,21.0,82.0,nan
652,19.0,,ece
653,21.0,78.0,ECE
654,21.0,66.0,ECE
655,19.0,51.0,ECE
656,21.0,64.0,CSE
657,20.0,62.0,ECE
658,23.0,54.0,ECE
659,19.0,71.0,ece
660,20.0,64.0,ECE
661,18.0,42.0,ECE
662,20.0,88.0,ECE
663,22.0,66.0,ECE
664,18.0,89.0,ECE
665,23.0,90.0,ECE
666,18.0,66.0,ECE
667,23.0,,nan
668,22.0,60.0,ECE
669,23.0,75.0,CSE
670,21.0,58.0,CSE
671,18.0,73.0,nan
672,22.0,76.0,ME
673,18.0,90.0,CSE
674,21.0,91.0,ECE
675,19.0,81.0,ECE
676,,90.0,cse
677,18.0,97.0,ECE
678,22.0,,ece
679,23.0,43.0,CSE
680,20.0,65.0,ece
681,19.0,,CSE
682,23.0,52.0,ME
683,18.0,97.0,CSE
684,21.0,47.0,CSE
685,21.0,59.0,ME
686,21.0,89.0,ECE
687,22.0,49.0,ece
688,20.0,61.0,CSE
689,18.0,86.0,ME
690,21.0,61.0,ECE
691,19.0,85.0,me
692,22.0,52.0,ECE
693,23.0,52.0,nan
694,22.0,91.0,ME
695,20.0,87.0,ME
696,19.0,61.0,ECE
697,23.0,71.0,ECE
698,19.0,81.0,CSE
699,21.0,90.0,ECE
700,22.0,59.0,ECE
701,23.0,74.0,ECE
702,21.0,60.0,ME
703,19.0,87.0,ECE
704,18.0,97.0,ECE
705,20.0,98.0,CSE
706,18.0,47.0,ME
707,20.0,45.0,ME
708,22.0,90.0,CSE
709,22.0,98.0,ECE
710,,97.0,ME
711,19.0,66.0,me
712,,62.0,ECE
713,19.0,58.0,ece
714,20.0,80.0,ece
715,18.0,62.0,ECE
716,22.0,66.0,CSE
717,23.0,60.0,ECE
718,20.0,96.0,ECE
719,21.0,89.0,ECE
720,19.0,40.0,ECE
721,23.0,91.0,CSE
722,22.0,82.0,ECE
723,19.0,84.0,CSE
724,22.0,53.0,ME
725,23.0,,ECE
726,21.0,56.0,CSE
727,22.0,59.0,ECE
728,20.0,65.0,nan
729,23.0,66.0,CSE
730,18.0,97.0,ECE
731,22.0,78.0,ECE
732,22.0,71.0,ECE
733,22.0,55.0,ECE
734,22.0,41.0,ME
735,22.0,67.0,nan
736,21.0,90.0,CSE
737,19.0,50.0,ME
738,19.0,87.0,me
739,23.0,,ECE
740,22.0,81.0,ECE
741,20.0,,ECE
742,20.0,60.0,CSE
743,20.0,64.0,ME
744,19.0,44.0,me
745,22.0,67.0,ME
746,22.0,72.0,ME
747,20.0,,ECE
748,22.0,88.0,ECE
749,21.0,82.0,ME
750,21.0,92.0,nan
751,20.0,70.0,ece
752,21.0,91.0,nan
753,20.0,93.0,ECE
754,20.0,71.0,ME
755,20.0,98.0,CSE
756,23.0,58.0,ECE
757,18.0,97.0,nan
758,18.0,49.0,CSE
759,18.0,66.0,CSE
760,20.0,43.0,nan
761,21.0,71.0,ME
762,18.0,61.0,CSE
763,21.0,47.0,CSE
764,23.0,44.0,me
765,23.0,69.0,ME
766,20.0,74.0,ME
767,21.0,47.0,ECE
768,19.0,66.0,ME
769,19.0,46.0,ME
770,19.0,66.0,ECE
771,21.0,61.0,ME
772,18.0,68.0,CSE
773,22.0,55.0,ECE
774,19.0,,ECE
775,18.0,69.0,CSE
776,19.0,44.0,CSE
777,18.0,72.0,ME
778,23.0,69.0,CSE
779,19.0,82.0,ECE
780,18.0,79.0,ECE
781,19.0,,me
782,20.0,92.0,CSE
783,21.0,97.0,ECE
784,20.0,85.0,CSE
785,19.0,89.0,nan
786,23.0,54.0,ECE
787,20.0,70.0,ece
788,21.0,73.0,ECE
789,19.0,92.0,ME
790,20.0,49.0,CSE
791,21.0,93.0,CSE
792,19.0,47.0,ME
793,19.0,41.0,ECE
794,19.0,78.0,CSE
795,21.0,75.0,CSE
796,23.0,60.0,nan
797,18.0,41.0,ECE
798,20.0,55.0,ECE
799,22.0,87.0,me
800,22.0,52.0,ECE
801,21.0,61.0,ECE
802,22.0,88.0,ece
803,21.0,,ECE
804,23.0,81.0,ECE
805,18.0,64.0,ECE
806,19.0,89.0,ME
807,23.0,49.0,ECE
808,18.0,43.0,CSE
809,19.0,76.0,ECE
810,23.0,48.0,CSE
811,19.0,74.0,ece
812,20.0,48.0,ECE
813,19.0,79.0,ECE
814,19.0,88.0,cse
815,20.0,54.0,ECE
816,22.0,,ECE
817,22.0,64.0,ECE
818,19.0,67.0,ME
819,19.0,,ECE
820,18.0,86.0,CSE
821,18.0,64.0,ECE
822,19.0,51.0,ECE
823,23.0,49.0,ECE
824,18.0,95.0,ECE
825,18.0,56.0,ECE
826,18.0,97.0,ECE
827,23.0,51.0,ECE
828,21.0,79.0,me
829,18.0,56.0,ECE
830,18.0,98.0,cse
831,19.0,81.0,ME
832,19.0,96.0,ME
833,19.0,81.0,ECE
834,23.0,95.0,ECE
835,23.0,86.0,ece
836,22.0,58.0,CSE
837,23.0,40.0,ECE
838,20.0,81.0,ECE
839,19.0,97.0,ME
840,23.0,46.0,ME
841,18.0,56.0,ME
842,21.0,68.0,ECE
843,18.0,50.0,ece
844,22.0,47.0,ME
845,21.0,83.0,ECE
846,20.0,96.0,ECE
847,22.0,48.0,nan
848,23.0,71.0,me
849,21.0,88.0,ECE
850,19.0,62.0,ece
851,19.0,75.0,ECE
852,18.0,62.0,CSE
853,20.0,95.0,ece
854,21.0,81.0,ECE
855,19.0,42.0,CSE
856,19.0,67.0,ECE
857,22.0,41.0,ME
858,19.0,52.0,ME
859,23.0,96.0,ECE
860,23.0,41.0,ECE
861,18.0,91.0,ECE
862,22.0,53.0,CSE
863,20.0,75.0,ECE
864,23.0,,nan
865,23.0,79.0,ECE
866,19.0,58.0,ECE
867,21.0,65.0,CSE
868,22.0,78.0,ECE
869,23.0,66.0,ECE
870,19.0,70.0,ME
871,22.0,65.0,ECE
872,20.0,88.0,ME
873,20.0,89.0,ece
874,18.0,40.0,ECE
875,20.0,61.0,ME
876,22.0,92.0,ECE
877,,83.0,ece
878,19.0,90.0,CSE
879,21.0,82.0,ECE
880,18.0,51.0,ECE
881,21.0,81.0,ECE
882,22.0,76.0,ECE
883,23.0,,CSE
884,,45.0,ECE
885,22.0,48.0,CSE
886,19.0,82.0,ME
887,22.0,63.0,ECE
888,23.0,62.0,ECE
889,18.0,65.0,ECE
890,19.0,88.0,CSE
891,20.0,65.0,ECE
892,22.0,66.0,CSE
893,19.0,78.0,ECE
894,19.0,45.0,ME
895,19.0,,ECE
896,23.0,73.0,CSE
897,23.0,73.0,ME
898,23.0,82.0,ME
899,19.0,77.0,ECE
900,19.0,94.0,ECE
901,18.0,76.0,ECE
902,20.0,56.0,ECE
903,23.0,67.0,CSE
904,,79.0,ECE
905,19.0,45.0,ME
906,21.0,86.0,ME
907,18.0,58.0,ECE
908,18.0,67.0,ECE
909,22.0,95.0,ECE
910,21.0,55.0,ECE
911,18.0,95.0,ECE
912,23.0,66.0,ME
913,,70.0,ECE
914,19.0,61.0,ME
915,20.0,63.0,ME
916,21.0,99.0,CSE
917,20.0,40.0,ECE
918,22.0,91.0,ECE
919,21.0,91.0,ECE
920,21.0,55.0,ME
921,18.0,91.0,ECE
922,18.0,65.0,ECE
923,18.0,88.0,ECE
924,20.0,,ME
925,22.0,61.0,ECE
926,,,ECE
927,,92.0,ECE
928,18.0,40.0,ECE
929,19.0,85.0,CSE
930,19.0,92.0,ECE
931,19.0,91.0,CSE
932,23.0,88.0,ECE
933,22.0,69.0,ME
934,21.0,52.0,CSE
935,19.0,,ECE
936,23.0,92.0,ECE
937,19.0,98.0,CSE
938,21.0,89.0,ECE
939,23.0,45.0,nan
940,21.0,45.0,ME
941,21.0,92.0,CSE
942,21.0,84.0,CSE
943,,98.0,CSE
944,19.0,76.0,ECE
945,21.0,65.0,ECE
946,20.0,48.0,ME
947,19.0,98.0,cse
948,19.0,79.0,ECE
949,20.0,77.0,ME
950,23.0,41.0,CSE
951,20.0,95.0,me
952,21.0,79.0,CSE
953,23.0,97.0,ECE
954,22.0,66.0,ECE
955,20.0,70.0,CSE
956,19.0,62.0,nan
957,20.0,79.0,CSE
958,22.0,72.0,CSE
959,21.0,77.0,CSE
960,23.0,68.0,ECE
961,18.0,94.0,ECE
962,20.0,61.0,CSE
963,21.0,57.0,ECE
964,19.0,40.0,ECE
965,22.0,70.0,ME
966,20.0,,ece
967,19.0,,ME
968,,48.0,me
969,23.0,43.0,ECE
970,21.0,95.0,CSE
971,20.0,73.0,ECE
972,18.0,74.0,ECE
973,21.0,60.0,ece
974,21.0,45.0,CSE
975,18.0,46.0,nan
976,20.0,71.0,ECE
977,21.0,97.0,ece
978,21.0,41.0,ECE
979,18.0,72.0,ME
980,23.0,82.0,CSE
981,21.0,98.0,CSE
982,23.0,41.0,ECE
983,23.0,,ECE
984,22.0,47.0,ME
985,18.0,69.0,ECE
986,22.0,56.0,ECE
987,19.0,40.0,ECE
988,20.0,67.0,ECE
989,19.0,94.0,CSE
990,22.0,99.0,ECE
991,20.0,68.0,CSE
992,23.0,74.0,CSE
993,21.0,51.0,ece
994,,68.0,nan
995,,63.0,ECE
996,18.0,83.0,ME
997,19.0,67.0,cse
998,19.0,74.0,cse
999,19.0,50.0,ECE
1000,,53.0,CSE
1001,19.0,81.0,nan
1002,23.0,48.0,ME
1003,19.0,48.0,ME
1004,21.0,94.0,ME
1005,21.0,41.0,ME
1006,18.0,,nan
1007,18.0,84.0,CSE
1008,,74.0,ECE
1009,23.0,64.0,ME
1010,20.0,99.0,ECE
1011,19.0,93.0,CSE
1012,20.0,55.0,ECE
1013,20.0,72.0,ME
1014,21.0,94.0,ECE
1015,18.0,89.0,CSE
1016,19.0,84.0,ECE
1017,19.0,58.0,CSE
1018,19.0,85.0,CSE
1019,23.0,90.0,ME
1020,21.0,79.0,cse
1021,21.0,51.0,CSE
1022,20.0,72.0,cse
1023,23.0,77.0,ECE
1024,23.0,49.0,ECE
1025,21.0,91.0,ME
1026,,84.0,ECE
1027,23.0,68.0,ECE
1028,23.0,49.0,ME
1029,21.0,99.0,ECE
1030,18.0,73.0,ME
1031,23.0,,ME
1032,20.0,45.0,ECE
1033,18.0,70.0,CSE
1034,20.0,43.0,ME
1035,19.0,74.0,CSE
1036,22.0,48.0,CSE
1037,18.0,93.0,ME
1038,23.0,62.0,ECE
1039,,75.0,ECE
1040,23.0,70.0,ECE
1041,20.0,56.0,ECE
1042,22.0,55.0,CSE
1043,21.0,85.0,ECE
1044,23.0,,CSE
1045,23.0,82.0,ECE
1046,21.0,53.0,ECE
1047,18.0,67.0,CSE
1048,21.0,94.0,ECE
1049,20.0,44.0,ECE
1050,21.0,62.0,ECE
1051,21.0,70.0,ME
1052,22.0,84.0,ME
1053,21.0,60.0,ECE
1054,19.0,92.0,ECE
1055,20.0,89.0,CSE
1056,19.0,82.0,me
1057,20.0,87.0,ME
1058,22.0,41.0,CSE
1059,19.0,48.0,CSE
1060,22.0,49.0,ECE
1061,19.0,89.0,ECE
1062,22.0,48.0,ECE
1063,21.0,76.0,ECE
1064,23.0,61.0,ME
1065,20.0,76.0,cse
1066,22.0,42.0,ECE
1067,19.0,75.0,ECE
1068,19.0,61.0,ME
1069,23.0,97.0,ME
1070,,62.0,ME
1071,23.0,70.0,ECE
1072,,84.0,ECE
1073,22.0,78.0,ECE
1074,22.0,46.0,nan
1075,19.0,89.0,ME
1076,18.0,79.0,ME
1077,18.0,,ece
1078,19.0,75.0,CSE
1079,21.0,96.0,ece
1080,20.0,,CSE
1081,22.0,76.0,ECE
1082,20.0,42.0,CSE
1083,21.0,79.0,CSE
1084,23.0,52.0,CSE
1085,23.0,60.0,cse
1086,18.0,92.0,ECE
1087,23.0,58.0,ece
1088,18.0,93.0,ECE
1089,19.0,74.0,nan
1090,18.0,77.0,nan
1091,21.0,94.0,ECE
1092,21.0,75.0,ME
1093,21.0,87.0,CSE
1094,22.0,59.0,ME
1095,19.0,51.0,ME
1096,21.0,48.0,ME
1097,21.0,76.0,me
1098,20.0,42.0,ECE
1099,21.0,,ECE
1100,23.0,54.0,ECE
799,22.0,87.0,ME
778,23.0,69.0,CSE
118,22.0,68.0,ECE
427,19.0,56.0,ECE
683,18.0,97.0,CSE
493,,72.0,cse
444,18.0,64.0,ME
505,18.0,40.0,ECE
534,22.0,85.0,cse
383,20.0,90.0,ECE
191,19.0,52.0,CSE
304,18.0,94.0,ME
822,19.0,51.0,ECE
276,19.0,57.0,CSE
439,18.0,96.0,ECE
995,,63.0,ECE
152,22.0,90.0,CSE
919,21.0,91.0,ece
630,,91.0,ECE
783,21.0,97.0,ECE
